age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,capital-netGain,is-gain,is-loss
18,0,216508,7,8,4,0,1,4,1,0,0,25.0,38,0,0,0
17,4,150262,6,7,4,12,3,4,0,0,0,20.0,38,0,0,0
30,4,164190,10,11,2,10,0,4,1,5178,0,52.0,38,5178,1,0
58,4,172618,14,15,2,10,0,4,1,0,0,45.0,38,0,0,0
31,4,34503,10,11,2,3,0,4,1,0,0,40.0,38,0,0,0
49,4,268234,5,6,2,4,0,4,1,0,0,40.0,38,0,0,0
35,4,356250,14,15,2,12,0,1,1,0,0,35.0,3,0,0,0
28,4,46987,10,11,4,13,3,4,0,2174,0,36.0,38,2174,1,0
30,5,321990,13,14,2,4,0,4,1,15024,0,60.0,0,15024,1,0
42,2,99554,9,10,2,14,0,4,1,0,0,40.0,38,0,0,0
50,4,139464,12,13,0,10,4,4,0,0,0,36.0,20,0,0,0
56,4,220187,9,10,2,12,0,4,1,0,0,45.0,38,0,0,0
30,4,112263,6,7,0,6,3,4,1,0,0,40.0,38,0,0,0
42,4,145175,9,10,2,7,0,4,1,0,0,40.0,38,0,0,0
24,4,180060,11,12,4,3,1,4,1,2354,0,40.0,38,2354,1,0
26,4,176795,12,13,4,1,3,4,0,0,0,40.0,38,0,0,0
35,4,168675,8,9,5,14,3,4,1,0,0,50.0,38,0,0,0
52,6,162381,8,9,0,12,1,4,1,0,0,40.0,38,0,0,0
56,4,106723,8,9,0,1,1,4,0,0,0,40.0,38,0,0,0
28,6,282972,12,13,4,10,1,4,0,0,0,4.0,38,0,0,0
65,4,174056,3,4,2,7,0,4,1,0,0,40.0,38,0,0,0
53,4,335481,8,9,2,1,5,2,0,0,0,32.0,38,0,0,0
22,4,131230,12,13,4,12,3,4,1,0,0,40.0,38,0,0,0
32,4,390157,12,13,4,10,1,2,0,0,0,40.0,38,0,0,0
29,4,120986,8,9,2,14,0,0,1,0,0,65.0,38,0,0,0
50,4,120914,6,7,2,3,0,4,1,0,0,40.0,38,0,0,0
60,7,97030,12,13,0,4,1,4,0,0,0,35.0,38,0,0,0
35,0,120074,8,9,2,0,0,4,1,0,0,30.0,38,0,0,0
38,4,149347,9,10,0,12,1,4,1,0,0,60.0,38,0,0,0
21,4,414812,3,4,4,3,3,4,1,0,0,40.0,38,0,0,0
21,4,25265,10,11,4,7,1,4,1,0,0,30.0,38,0,0,0
43,6,227298,12,13,4,12,1,4,1,0,0,45.0,38,0,0,0
20,0,66695,9,10,4,0,3,3,0,594,0,35.0,38,594,1,0
47,5,120131,12,13,2,4,0,4,1,0,0,50.0,5,0,0,0
26,4,213081,8,9,4,1,4,2,0,0,0,40.0,22,0,0,0
24,4,187937,12,13,4,10,4,4,0,0,0,40.0,38,0,0,0
25,4,232914,12,13,2,1,5,2,0,0,0,38.0,38,0,0,0
49,5,58359,9,10,2,4,0,4,1,15024,0,50.0,38,15024,1,0
26,4,269060,8,9,4,1,1,4,0,0,0,40.0,38,0,0,0
57,5,119253,13,14,2,12,0,4,1,15024,0,65.0,38,15024,1,0
26,4,134004,9,10,2,4,5,4,0,0,0,40.0,38,0,0,0
31,4,32406,9,10,0,3,4,4,0,0,0,20.0,38,0,0,0
29,4,142519,8,9,4,6,3,4,1,0,0,40.0,38,0,0,0
33,1,29617,9,10,0,8,1,2,1,0,0,40.0,38,0,0,0
19,0,109938,6,7,2,0,5,1,0,0,0,40.0,24,0,0,0
29,4,191535,8,9,0,3,1,4,1,0,0,60.0,38,0,0,0
39,4,206951,12,13,2,10,0,4,1,0,0,40.0,38,0,0,0
35,4,37314,9,10,2,3,0,4,1,5013,0,40.0,38,5013,1,0
31,4,106437,14,15,2,10,5,4,0,0,0,60.0,38,0,0,0
42,7,105804,6,7,2,5,0,4,1,0,0,40.0,38,0,0,0
36,4,124818,8,9,2,7,0,4,1,0,0,40.0,38,0,0,0
48,4,216999,8,9,2,3,0,4,1,0,0,40.0,38,0,0,0
17,4,228253,5,6,4,6,3,4,1,0,0,10.0,38,0,0,0
37,2,117760,10,11,4,11,1,4,1,4650,0,40.0,38,4650,1,0
19,4,195805,8,9,4,12,3,4,0,0,0,12.0,38,0,0,0
45,4,223999,4,5,2,8,0,4,1,0,1848,40.0,38,-1848,0,1
48,4,174533,8,9,2,7,0,4,1,0,0,40.0,38,0,0,0
56,4,145574,8,9,2,3,0,4,1,0,0,40.0,38,0,0,0
49,0,558183,10,11,3,0,4,4,0,0,0,40.0,38,0,0,0
45,4,217654,9,10,2,6,0,4,1,0,0,40.0,11,0,0,0
27,4,153078,14,15,4,10,3,1,1,0,0,40.0,38,0,0,0
43,4,388725,11,12,2,12,0,4,1,0,0,40.0,38,0,0,0
63,4,161563,8,9,2,3,0,4,1,0,0,48.0,38,0,0,0
29,4,135296,10,11,4,1,3,4,0,0,0,40.0,38,0,0,0
23,4,202284,12,13,4,12,3,4,1,0,0,20.0,38,0,0,0
72,0,96867,2,3,6,0,1,4,0,0,0,40.0,38,0,0,0
63,4,106910,2,3,6,8,2,1,0,0,0,19.0,29,0,0,0
59,4,194290,8,9,2,5,0,4,1,0,0,48.0,38,0,0,0
52,4,185407,10,11,2,3,0,4,1,0,0,48.0,30,0,0,0
25,6,108001,4,5,4,3,1,4,1,0,0,15.0,38,0,0,0
50,2,172175,14,15,2,10,0,4,1,0,0,40.0,38,0,0,0
31,4,375680,12,13,4,10,4,2,0,0,0,40.0,0,0,0,0
34,4,157289,9,10,2,3,0,4,1,0,0,40.0,38,0,0,0
33,4,158688,9,10,2,14,0,4,1,0,0,40.0,38,0,0,0
17,4,211870,4,5,4,8,1,4,1,0,0,6.0,38,0,0,0
46,4,72896,4,5,2,7,0,4,1,0,0,43.0,38,0,0,0
41,5,114580,14,15,2,4,5,4,0,0,2415,55.0,38,-2415,0,1
29,4,406662,8,9,4,6,1,4,1,0,0,40.0,38,0,0,0
71,4,180733,13,14,4,8,1,4,0,0,0,20.0,38,0,0,0
50,2,226497,9,10,2,11,0,4,1,0,0,52.0,38,0,0,0
21,4,116489,9,10,4,12,3,4,0,0,0,60.0,38,0,0,0
47,4,287480,9,10,2,3,0,4,1,0,0,40.0,38,0,0,0
53,4,141388,6,7,2,3,0,4,1,0,0,40.0,38,0,0,0
65,4,176796,15,16,6,10,1,4,0,0,0,40.0,38,0,0,0
21,4,121407,10,11,4,8,3,4,0,0,0,36.0,38,0,0,0
40,4,184105,10,11,2,3,0,4,1,0,0,40.0,38,0,0,0
43,6,145441,14,15,2,10,0,4,1,0,0,30.0,38,0,0,0
22,4,313873,6,7,4,3,3,4,1,0,0,30.0,38,0,0,0
49,4,157272,8,9,5,12,4,4,1,0,0,50.0,38,0,0,0
48,4,373366,1,2,2,5,0,4,1,3781,0,50.0,25,3781,1,0
20,4,224059,8,9,4,8,1,4,1,0,0,40.0,38,0,0,0
25,4,178478,12,13,4,13,3,4,0,0,0,40.0,38,0,0,0
30,4,123178,5,6,4,3,1,4,1,0,0,50.0,38,0,0,0
18,4,74539,5,6,4,12,1,4,1,0,0,20.0,38,0,0,0
23,4,205653,12,13,4,6,3,4,1,0,0,30.0,38,0,0,0
52,4,379682,10,11,2,8,5,4,0,0,0,20.0,38,0,0,0
30,4,205152,12,13,4,12,1,4,1,0,0,40.0,38,0,0,0
59,4,370615,8,9,6,1,4,4,0,0,0,60.0,38,0,0,0
30,4,224462,8,9,4,6,3,4,1,0,0,40.0,38,0,0,0
49,6,199590,8,9,2,3,0,4,1,0,0,50.0,25,0,0,0
42,4,221172,12,13,2,4,0,4,1,0,0,40.0,38,0,0,0
29,6,128516,11,12,6,12,4,4,0,0,0,40.0,38,0,0,0
43,4,338290,9,10,2,10,0,4,1,0,0,40.0,38,0,0,0
21,2,218445,9,10,4,1,3,4,0,0,0,40.0,25,0,0,0
66,0,196736,1,2,4,0,1,2,1,0,0,30.0,38,0,0,0
34,5,23778,12,13,0,4,1,4,1,0,0,50.0,38,0,0,0
29,4,239753,8,9,2,1,5,4,0,0,2057,20.0,38,-2057,0,1
59,4,67841,8,9,2,6,0,4,1,0,0,40.0,38,0,0,0
57,0,403625,9,10,2,0,0,1,1,0,0,60.0,38,0,0,0
26,4,416577,8,9,2,7,0,2,1,0,0,45.0,38,0,0,0
61,4,147845,3,4,2,14,0,4,1,0,0,31.0,38,0,0,0
23,4,407684,4,5,4,7,2,4,0,0,0,40.0,25,0,0,0
66,4,151793,3,4,6,8,1,2,0,0,0,10.0,38,0,0,0
26,4,165673,8,9,2,12,0,4,1,0,0,40.0,38,0,0,0
27,4,32519,9,10,2,12,0,1,1,0,0,55.0,34,0,0,0
33,6,343021,9,10,4,12,1,4,1,0,0,65.0,38,0,0,0
35,5,89622,9,10,2,12,0,4,1,0,0,50.0,38,0,0,0
27,4,159897,8,9,4,4,1,2,0,0,0,37.0,38,0,0,0
45,6,40690,9,10,4,5,3,4,1,0,0,75.0,38,0,0,0
21,4,204641,9,10,4,8,3,4,1,0,0,40.0,38,0,0,0
46,4,380162,8,9,2,13,0,2,1,0,0,40.0,38,0,0,0
44,6,234885,8,9,2,12,5,4,0,0,0,40.0,38,0,0,0
22,4,233624,8,9,2,3,0,4,1,0,0,43.0,38,0,0,0
21,4,206681,9,10,4,12,3,4,0,0,0,15.0,38,0,0,0
31,4,209538,9,10,2,1,0,4,1,0,0,55.0,38,0,0,0
57,4,47857,8,9,2,14,0,4,1,0,0,40.0,38,0,0,0
18,4,87157,7,8,4,8,3,4,1,0,0,25.0,38,0,0,0
32,4,201988,14,15,2,12,0,4,1,4508,0,40.0,0,4508,1,0
65,4,170939,12,13,0,10,1,4,1,6723,0,40.0,38,6723,1,0
19,0,307837,9,10,4,0,3,4,1,0,0,40.0,38,0,0,0
90,0,313986,8,9,2,0,0,4,1,0,0,40.0,38,0,0,0
32,1,83413,12,13,2,1,0,4,1,0,0,35.0,38,0,0,0
35,4,30381,12,13,2,12,0,4,1,0,0,45.0,38,0,0,0
20,4,637080,9,10,4,12,1,4,1,0,0,25.0,38,0,0,0
45,6,54098,10,11,2,5,0,4,1,0,0,50.0,38,0,0,0
42,4,210525,13,14,4,4,1,4,1,0,0,40.0,38,0,0,0
23,4,248978,6,7,2,6,0,4,1,0,0,40.0,25,0,0,0
73,0,180603,8,9,6,0,1,4,0,0,0,8.0,38,0,0,0
29,4,151382,8,9,2,14,0,4,1,0,0,60.0,38,0,0,0
34,4,198613,6,7,2,12,0,4,1,0,0,25.0,0,0,0,0
40,4,347890,12,13,2,10,0,4,1,0,0,40.0,38,0,0,0
36,2,142573,8,9,2,4,0,4,1,0,0,45.0,38,0,0,0
36,4,592930,8,9,2,14,0,2,1,0,0,50.0,38,0,0,0
24,4,196332,8,9,4,8,3,2,0,0,0,40.0,38,0,0,0
33,4,121488,12,13,4,12,1,4,0,0,0,40.0,38,0,0,0
28,4,198197,12,13,4,10,1,4,1,0,0,55.0,38,0,0,0
30,4,184687,8,9,4,10,3,4,0,0,0,30.0,38,0,0,0
25,1,406955,8,9,4,1,2,4,0,0,0,40.0,38,0,0,0
37,4,280464,9,10,2,4,0,2,1,0,0,80.0,38,0,0,0
61,1,178312,9,10,2,10,0,4,1,0,0,40.0,38,0,0,0
35,4,190194,8,9,4,1,1,4,0,0,0,40.0,38,0,0,0
25,4,210794,12,13,4,10,3,4,0,0,0,40.0,38,0,0,0
22,4,310152,9,10,4,8,1,4,1,3325,0,40.0,38,3325,1,0
75,4,101887,5,6,6,9,1,4,0,0,0,70.0,38,0,0,0
38,4,174242,9,10,2,13,0,4,1,0,0,40.0,38,0,0,0
56,2,264436,9,10,0,4,1,4,0,0,0,40.0,38,0,0,0
31,4,387116,9,10,4,1,1,2,0,0,0,36.0,22,0,0,0
24,0,412156,8,9,2,0,5,4,0,0,0,40.0,25,0,0,0
45,4,129371,4,5,5,8,4,3,0,0,0,40.0,37,0,0,0
27,4,56870,8,9,2,7,0,4,1,0,0,40.0,38,0,0,0
35,4,196178,8,9,2,3,0,4,1,0,0,40.0,38,0,0,0
37,4,329980,9,10,2,3,0,4,1,0,0,40.0,38,0,0,0
18,0,201299,9,10,4,0,3,4,0,0,0,40.0,38,0,0,0
33,4,261511,8,9,2,3,0,4,1,0,0,40.0,38,0,0,0
21,4,202871,8,9,4,12,3,4,1,0,0,44.0,38,0,0,0
20,4,258430,9,10,4,8,3,4,0,0,0,19.0,38,0,0,0
45,1,60267,8,9,2,1,0,4,1,0,0,40.0,38,0,0,0
44,5,56236,9,10,4,4,1,2,1,2202,0,45.0,38,2202,1,0
42,2,147510,12,13,5,10,4,4,1,0,0,40.0,38,0,0,0
40,4,572751,14,15,2,3,0,4,1,5178,0,40.0,25,5178,1,0
55,2,31365,12,13,6,10,1,4,0,0,0,40.0,38,0,0,0
42,4,190403,9,10,5,4,1,4,1,0,0,60.0,2,0,0,0
34,4,176117,9,10,4,12,3,2,0,0,0,35.0,38,0,0,0
48,4,210424,8,9,5,1,4,4,0,914,0,40.0,38,914,1,0
26,4,53833,8,9,4,8,4,4,1,0,0,40.0,38,0,0,0
37,5,39089,9,10,2,4,0,4,1,3103,0,50.0,38,3103,1,0
45,4,192776,12,13,2,3,0,4,1,7298,0,55.0,38,7298,1,0
47,4,252079,12,13,2,7,0,4,1,7688,0,44.0,38,7688,1,0
23,4,322674,9,10,4,6,1,4,1,0,0,40.0,38,0,0,0
39,4,421633,9,10,0,11,4,2,0,0,0,30.0,38,0,0,0
34,5,127651,12,13,0,5,1,4,1,0,0,60.0,38,0,0,0
24,2,134181,12,13,4,10,3,4,0,0,0,50.0,38,0,0,0
20,4,236592,7,8,4,10,1,4,0,0,0,35.0,21,0,0,0
54,2,186884,9,10,2,14,0,2,1,0,0,30.0,38,0,0,0
35,4,148015,12,13,4,12,3,2,0,0,0,40.0,38,0,0,0
44,1,139161,11,12,0,1,1,2,0,0,1741,40.0,38,-1741,0,1
31,4,259425,8,9,2,3,0,4,1,0,0,40.0,38,0,0,0
22,4,406978,12,13,4,4,2,4,0,0,0,40.0,38,0,0,0
54,4,154728,10,11,2,13,0,4,1,7688,0,40.0,38,7688,1,0
46,4,248059,8,9,2,3,0,4,1,3464,0,40.0,38,3464,1,0
51,4,175246,8,9,2,14,0,4,1,0,0,50.0,38,0,0,0
17,4,225507,6,7,4,6,1,2,0,0,0,15.0,38,0,0,0
28,2,154863,4,5,2,3,0,2,1,0,0,40.0,37,0,0,0
27,4,246440,6,7,0,7,4,4,0,0,0,40.0,38,0,0,0
29,4,246974,10,11,4,13,1,4,1,0,0,40.0,38,0,0,0
38,5,125324,9,10,2,4,0,4,1,0,0,80.0,38,0,0,0
22,4,142566,8,9,4,12,1,4,1,0,0,40.0,38,0,0,0
59,4,227856,12,13,2,12,0,4,1,0,0,37.0,38,0,0,0
30,4,142977,9,10,0,3,1,4,1,0,0,65.0,38,0,0,0
60,4,201965,9,10,4,10,4,4,1,0,0,40.0,38,0,0,0
47,6,249585,9,10,2,3,0,4,1,0,0,30.0,38,0,0,0
44,4,74680,9,10,2,3,0,4,1,5178,0,50.0,38,5178,1,0
32,4,207400,8,9,4,7,4,2,0,0,0,40.0,38,0,0,0
48,4,172709,8,9,0,8,4,2,0,0,0,40.0,38,0,0,0
51,1,140516,13,14,2,10,0,4,1,0,0,40.0,38,0,0,0
19,4,226913,9,10,4,12,3,4,0,0,0,20.0,38,0,0,0
21,4,232577,10,11,4,13,3,4,0,0,0,30.0,38,0,0,0
21,4,227986,8,9,4,7,4,4,0,0,0,40.0,38,0,0,0
20,4,117789,8,9,4,8,3,4,0,0,0,40.0,38,0,0,0
26,4,365289,8,9,0,7,1,4,1,0,0,40.0,38,0,0,0
31,4,66278,9,10,2,10,5,4,0,3908,0,40.0,38,3908,1,0
32,4,61898,6,7,0,8,4,4,0,0,0,15.0,38,0,0,0
41,1,263339,8,9,2,14,0,4,1,0,0,40.0,38,0,0,0
35,4,95551,8,9,5,4,1,4,0,0,0,36.0,38,0,0,0
23,4,116830,7,8,4,3,1,4,1,0,0,50.0,38,0,0,0
33,4,25610,11,12,2,12,0,3,1,0,0,40.0,23,0,0,0
43,4,248094,8,9,2,7,0,4,1,0,0,40.0,38,0,0,0
64,4,169482,9,10,3,4,4,4,0,0,0,40.0,38,0,0,0
68,4,156000,5,6,6,8,4,2,0,0,0,20.0,38,0,0,0
54,6,83311,14,15,2,10,0,4,1,0,0,30.0,38,0,0,0
61,6,268831,8,9,2,12,0,4,1,0,0,53.0,38,0,0,0
32,4,116539,12,13,2,4,0,4,1,0,1887,55.0,38,-1887,0,1
25,4,512771,4,5,2,14,0,4,1,0,0,45.0,38,0,0,0
50,6,203098,12,13,2,4,0,4,1,0,0,35.0,38,0,0,0
27,4,113054,8,9,5,7,1,4,1,0,0,43.0,38,0,0,0
36,4,289148,9,10,0,8,4,4,0,0,0,40.0,38,0,0,0
20,4,221661,8,9,2,1,5,4,0,0,0,40.0,25,0,0,0
55,4,179534,6,7,6,6,4,4,0,0,0,40.0,38,0,0,0
40,4,200574,11,12,2,13,0,4,1,0,0,44.0,38,0,0,0
21,0,405684,8,9,4,0,2,4,1,0,0,35.0,25,0,0,0
51,2,548361,12,13,2,10,0,4,1,0,0,26.0,38,0,0,0
25,4,189590,12,13,4,13,1,4,1,0,0,40.0,38,0,0,0
38,2,72338,8,9,2,11,0,1,1,0,0,54.0,38,0,0,0
32,4,43403,9,10,0,5,1,4,0,0,1590,54.0,38,-1590,0,1
27,4,43652,12,13,4,1,1,4,0,0,0,40.0,38,0,0,0
45,4,295046,8,9,2,12,0,4,1,0,0,60.0,38,0,0,0
44,4,261497,8,9,2,6,0,2,1,0,0,40.0,0,0,0,0
23,4,71864,9,10,4,4,1,4,0,0,0,35.0,38,0,0,0
27,4,177761,9,10,2,5,0,3,1,0,0,50.0,38,0,0,0
31,5,344275,8,9,4,3,1,4,1,0,0,44.0,38,0,0,0
56,4,156052,8,9,6,8,4,2,0,594,0,20.0,38,594,1,0
40,4,128700,9,10,0,1,4,4,0,0,0,40.0,38,0,0,0
41,4,266510,8,9,4,8,3,4,1,0,0,40.0,38,0,0,0
41,2,183009,8,9,2,14,0,2,1,0,0,40.0,38,0,0,0
63,4,207385,9,10,2,12,0,4,1,0,0,30.0,38,0,0,0
18,4,170627,6,7,4,8,3,4,0,0,0,15.0,38,0,0,0
25,4,164488,12,13,4,13,1,4,1,0,0,40.0,38,0,0,0
24,2,103277,12,13,4,10,3,4,0,0,0,50.0,38,0,0,0
36,4,102864,8,9,4,7,3,4,0,0,0,40.0,38,0,0,0
58,0,178660,7,8,2,0,0,4,1,0,0,40.0,38,0,0,0
24,4,249909,8,9,2,6,0,4,1,0,0,50.0,38,0,0,0
43,2,330174,8,9,2,3,0,4,1,0,0,40.0,38,0,0,0
34,2,97723,14,15,2,10,0,4,1,0,0,40.0,38,0,0,0
52,4,147629,8,9,2,14,0,4,1,0,0,60.0,38,0,0,0
38,4,122076,9,10,2,14,0,4,1,7298,0,43.0,38,7298,1,0
41,2,132125,8,9,2,11,0,4,1,0,0,40.0,38,0,0,0
50,4,190762,2,3,2,6,0,4,1,0,0,40.0,25,0,0,0
22,4,65225,5,6,4,8,3,4,0,0,0,40.0,38,0,0,0
31,7,100863,13,14,0,4,4,4,0,0,0,50.0,38,0,0,0
57,6,192869,8,9,2,5,0,4,1,0,0,72.0,38,0,0,0
44,2,254134,11,12,0,13,1,2,1,0,0,40.0,38,0,0,0
64,4,165020,6,7,2,3,0,4,1,0,0,48.0,38,0,0,0
34,4,178951,8,9,2,12,0,4,1,0,0,45.0,38,0,0,0
21,4,162228,8,9,4,12,3,4,1,0,0,30.0,38,0,0,0
51,4,169112,13,14,2,12,0,4,1,0,0,40.0,38,0,0,0
42,5,188615,12,13,2,12,0,4,1,0,0,60.0,38,0,0,0
24,2,187397,9,10,4,11,4,3,1,1151,0,40.0,38,1151,1,0
45,4,276087,10,11,2,10,0,4,1,0,0,24.0,38,0,0,0
39,4,103710,8,9,4,12,4,4,0,0,0,60.0,38,0,0,0
22,0,334593,9,10,4,0,1,4,1,0,0,40.0,38,0,0,0
33,4,283921,9,10,2,3,0,4,1,0,0,40.0,38,0,0,0
36,2,171482,9,10,2,11,0,4,1,0,0,56.0,38,0,0,0
40,2,188436,9,10,2,11,0,4,1,7298,0,40.0,38,7298,1,0
49,4,337666,8,9,0,7,1,2,1,0,0,40.0,38,0,0,0
52,4,318975,8,9,0,1,4,4,0,0,0,40.0,5,0,0,0
28,4,297742,9,10,4,7,3,4,0,0,0,40.0,38,0,0,0
43,6,34007,12,13,2,5,0,4,1,0,0,70.0,38,0,0,0
35,7,82622,9,10,2,4,0,4,1,0,0,80.0,38,0,0,0
37,4,83893,10,11,2,1,0,4,1,0,0,40.0,38,0,0,0
57,1,97837,9,10,0,10,1,4,1,0,0,48.0,38,0,0,0
49,2,193960,13,14,2,10,0,4,1,0,1902,40.0,38,-1902,0,1
27,4,139209,8,9,4,7,4,2,0,0,0,40.0,38,0,0,0
80,4,148623,14,15,2,10,0,4,1,0,0,35.0,38,0,0,0
49,4,97411,3,4,4,7,1,1,1,0,0,45.0,24,0,0,0
28,4,134890,12,13,4,4,3,4,1,0,0,40.0,38,0,0,0
33,4,112115,12,13,2,4,0,4,1,0,1902,45.0,38,-1902,0,1
35,4,234271,9,10,0,1,1,4,0,0,0,40.0,38,0,0,0
33,4,189368,9,10,2,14,0,2,1,0,0,40.0,38,0,0,0
39,6,29874,9,10,5,3,1,4,1,0,0,60.0,38,0,0,0
59,2,50929,9,10,2,4,0,4,1,0,0,60.0,38,0,0,0
35,4,107125,12,13,2,10,0,4,1,0,0,16.0,38,0,0,0
54,6,392286,11,12,2,12,0,4,1,0,0,50.0,38,0,0,0
22,4,35663,8,9,4,8,1,4,0,0,0,40.0,38,0,0,0
63,6,217715,2,3,4,12,1,4,0,0,0,3.0,38,0,0,0
24,2,387108,9,10,2,11,0,2,1,0,0,40.0,38,0,0,0
23,1,216853,10,11,2,6,0,4,1,0,0,25.0,38,0,0,0
40,4,155190,5,6,4,3,2,2,1,0,0,55.0,38,0,0,0
30,4,169583,12,13,1,4,5,4,0,0,0,40.0,38,0,0,0
61,5,134768,12,13,2,4,0,4,1,0,0,50.0,11,0,0,0
43,4,313022,8,9,2,7,0,2,1,4386,0,40.0,38,4386,1,0
25,4,209970,12,13,4,10,1,4,0,0,0,40.0,38,0,0,0
33,4,598802,9,10,0,1,4,2,0,0,0,40.0,38,0,0,0
33,1,37546,14,15,2,10,5,4,0,0,0,40.0,38,0,0,0
44,4,60414,13,14,2,4,0,4,1,0,0,40.0,38,0,0,0
46,4,305160,1,2,2,6,0,4,1,0,0,40.0,25,0,0,0
60,2,202473,10,11,2,8,0,4,1,0,0,40.0,38,0,0,0
35,4,140752,8,9,4,12,1,4,1,0,0,25.0,38,0,0,0
29,4,167716,8,9,0,8,4,4,0,0,0,99.0,38,0,0,0
33,6,33404,8,9,0,3,1,4,1,0,0,65.0,38,0,0,0
20,4,344394,9,10,4,8,1,4,0,0,0,30.0,38,0,0,0
22,4,166371,9,10,4,3,3,4,1,0,0,40.0,38,0,0,0
42,4,339346,13,14,0,1,1,4,0,0,0,25.0,38,0,0,0
33,4,159888,8,9,2,14,0,4,1,0,0,40.0,38,0,0,0
49,4,198774,12,13,0,12,2,4,0,0,0,35.0,38,0,0,0
26,7,197156,8,9,0,1,3,4,0,0,0,30.0,38,0,0,0
30,4,316606,12,13,2,8,5,4,0,0,0,40.0,38,0,0,0
60,4,83861,8,9,2,6,0,4,1,0,0,40.0,38,0,0,0
24,4,107801,8,9,4,1,3,4,0,0,0,40.0,38,0,0,0
57,6,56480,8,9,2,4,0,4,1,0,0,1.0,38,0,0,0
53,2,38795,4,5,2,4,0,4,1,0,0,40.0,38,0,0,0
34,4,309513,8,9,2,7,0,4,1,0,0,40.0,38,0,0,0
24,4,162593,12,13,4,1,1,1,0,0,0,40.0,38,0,0,0
25,4,177499,12,13,4,3,3,4,1,0,1590,35.0,38,-1590,0,1
32,4,116365,8,9,2,1,5,4,0,0,0,20.0,38,0,0,0
19,4,198320,8,9,4,8,1,4,0,0,0,45.0,38,0,0,0
59,4,236731,3,4,2,11,0,4,1,0,0,40.0,32,0,0,0
50,4,71898,2,3,2,7,5,1,0,0,0,35.0,29,0,0,0
43,4,233851,12,13,0,1,1,4,0,0,0,40.0,38,0,0,0
35,2,145308,9,10,2,8,0,4,1,0,0,40.0,38,0,0,0
37,4,131463,5,6,0,8,4,4,0,0,0,33.0,38,0,0,0
27,4,233421,9,10,4,1,3,4,1,0,0,20.0,38,0,0,0
21,4,286824,9,10,4,6,3,4,1,0,0,12.0,38,0,0,0
43,4,240124,10,11,2,3,0,4,1,0,0,40.0,38,0,0,0
37,4,190964,8,9,5,4,3,4,1,0,0,40.0,38,0,0,0
24,7,208826,15,16,4,10,1,4,0,0,0,99.0,9,0,0,0
22,4,34918,12,13,4,10,1,4,0,0,0,15.0,11,0,0,0
57,6,34297,3,4,2,3,0,4,1,0,0,40.0,38,0,0,0
24,4,374253,8,9,5,8,1,4,0,0,0,55.0,38,0,0,0
19,4,406078,9,10,4,1,3,4,0,0,0,25.0,38,0,0,0
27,4,213152,9,10,4,12,1,4,1,0,0,40.0,38,0,0,0
29,4,24562,12,13,0,8,4,3,0,0,0,40.0,38,0,0,0
20,4,115824,6,7,2,6,0,4,1,0,1573,40.0,38,-1573,0,1
67,4,222899,10,11,0,10,4,4,0,0,0,40.0,38,0,0,0
53,4,193720,9,10,2,4,0,4,1,0,1977,40.0,38,-1977,0,1
27,4,156266,4,5,2,5,0,0,1,0,0,40.0,38,0,0,0
46,4,285750,8,9,2,5,0,4,1,4064,0,55.0,38,4064,1,0
19,6,194205,9,10,4,8,3,4,0,0,0,40.0,25,0,0,0
24,4,216129,8,9,4,1,3,4,1,0,0,40.0,38,0,0,0
54,1,27432,8,9,2,1,0,4,1,0,0,40.0,38,0,0,0
61,4,197286,4,5,2,3,0,4,1,0,0,40.0,38,0,0,0
71,4,149040,7,8,4,8,1,4,0,0,0,40.0,38,0,0,0
23,4,434467,8,9,4,12,1,4,1,0,0,48.0,38,0,0,0
35,4,106347,8,9,2,4,0,4,1,0,0,45.0,38,0,0,0
50,4,109277,4,5,2,7,0,4,1,0,0,48.0,38,0,0,0
29,7,198493,10,11,2,11,0,4,1,0,0,40.0,38,0,0,0
20,4,263612,9,10,4,1,3,2,0,0,0,40.0,14,0,0,0
19,4,286002,9,10,4,1,2,4,1,0,0,30.0,26,0,0,0
49,4,232586,2,3,2,3,0,4,1,0,0,40.0,38,0,0,0
30,4,119164,12,13,4,8,4,4,1,0,0,40.0,0,0,0,0
38,4,32916,10,11,2,3,0,4,1,0,0,55.0,38,0,0,0
22,4,190968,8,9,2,8,0,4,1,0,0,40.0,38,0,0,0
27,6,328518,10,11,4,10,2,4,1,0,0,30.0,38,0,0,0
42,4,124692,13,14,2,4,0,4,1,0,0,40.0,38,0,0,0
36,4,111545,8,9,2,3,0,4,1,0,0,70.0,38,0,0,0
50,4,145409,12,13,2,10,0,4,1,15024,0,40.0,38,15024,1,0
29,6,32280,8,9,4,5,1,4,1,0,0,45.0,38,0,0,0
52,4,74275,9,10,2,12,0,4,1,7298,0,45.0,38,7298,1,0
35,4,339772,8,9,2,6,0,2,1,0,0,40.0,38,0,0,0
18,2,134935,7,8,4,11,3,4,1,0,0,40.0,38,0,0,0
33,4,159574,3,4,2,1,0,4,1,0,0,45.0,38,0,0,0
55,4,308373,9,10,2,4,5,4,0,0,0,40.0,38,0,0,0
41,4,78410,8,9,2,1,5,4,0,0,0,40.0,38,0,0,0
47,4,145886,9,10,0,8,4,4,0,0,0,40.0,38,0,0,0
